Student ID,Student Name,Gender,Term,Class,Subject,CA Score,CA Total Score,Classes Held,Classes Attended,Behavioral Rating,Final Outcome
STU_0026,Student 0026,Male,2024_T2,SS2,English Language,34.3,40,35,24,Average,Pass
STU_0026,Student 0026,Male,2024_T2,SS2,Biology,34.0,40,27,18,Average,Pass
STU_0026,Student 0026,Male,2024_T2,SS2,Economics,33.3,40,30,20,Average,Pass
STU_0026,Student 0026,Male,2024_T2,SS2,Physics,36.9,40,33,22,Average,Pass
STU_0026,Student 0026,Male,2025_T1,SS2,Chemistry,35.6,40,30,22,Average,Pass
STU_0026,Student 0026,Male,2025_T1,SS2,Literature,36.0,40,32,23,Average,Pass
STU_0026,Student 0026,Male,2025_T1,SS2,Mathematics,37.9,40,33,24,Average,Pass
STU_0026,Student 0026,Male,2025_T1,SS2,Physics,34.8,40,27,19,Average,Pass
STU_0026,Student 0026,Male,2025_T1,SS2,Biology,35.8,40,34,25,Average,Pass
STU_0026,Student 0026,Male,2025_T1,SS2,Geography,34.3,40,26,19,Average,Pass
STU_0026,Student 0026,Male,2025_T2,SS2,Literature,38.4,40,26,16,Average,Pass
STU_0026,Student 0026,Male,2025_T2,SS2,Further Mathematics,36.1,40,27,17,Average,Pass
STU_0026,Student 0026,Male,2025_T2,SS2,Economics,34.2,40,30,19,Average,Pass
STU_0026,Student 0026,Male,2025_T2,SS2,Computer Science,33.8,40,35,22,Average,Pass
STU_0026,Student 0026,Male,2025_T2,SS2,Chemistry,33.7,40,26,16,Average,Pass
STU_0026,Student 0026,Male,2025_T2,SS2,Biology,35.1,40,32,20,Average,Pass
STU_0027,Student 0027,Male,2024_T1,JSS2,Economics,34.5,40,27,17,Excellent,Pass
STU_0027,Student 0027,Male,2024_T1,JSS2,Further Mathematics,34.7,40,29,18,Excellent,Pass
STU_0027,Student 0027,Male,2024_T1,JSS2,Mathematics,30.0,40,27,17,Excellent,Pass
STU_0027,Student 0027,Male,2024_T1,JSS2,Computer Science,36.5,40,27,17,Excellent,Pass
STU_0027,Student 0027,Male,2024_T1,JSS2,Literature,37.4,40,30,19,Excellent,Pass
STU_0027,Student 0027,Male,2024_T1,JSS2,Biology,32.6,40,28,17,Excellent,Pass
STU_0027,Student 0027,Male,2024_T2,JSS2,English Language,33.4,40,27,20,Excellent,Pass
STU_0027,Student 0027,Male,2024_T2,JSS2,Biology,33.3,40,35,26,Excellent,Pass
STU_0027,Student 0027,Male,2024_T2,JSS2,Chemistry,32.6,40,29,22,Excellent,Pass
STU_0027,Student 0027,Male,2024_T2,JSS2,Geography,32.0,40,34,25,Excellent,Pass
STU_0027,Student 0027,Male,2024_T2,JSS2,Further Mathematics,30.8,40,33,25,Excellent,Pass
STU_0027,Student 0027,Male,2024_T2,JSS2,Physics,34.4,40,26,19,Excellent,Pass
STU_0027,Student 0027,Male,2025_T1,JSS2,Physics,31.0,40,25,15,Excellent,Pass
STU_0027,Student 0027,Male,2025_T1,JSS2,Computer Science,35.6,40,26,16,Excellent,Pass
STU_0027,Student 0027,Male,2025_T1,JSS2,Geography,37.8,40,25,15,Excellent,Pass
STU_0027,Student 0027,Male,2025_T1,JSS2,Economics,33.6,40,35,22,Excellent,Pass
STU_0027,Student 0027,Male,2025_T1,JSS2,Biology,33.5,40,34,21,Excellent,Pass
STU_0027,Student 0027,Male,2025_T1,JSS2,Mathematics,34.6,40,29,18,Excellent,Pass
STU_0027,Student 0027,Male,2025_T2,JSS2,Mathematics,32.5,40,28,20,Excellent,Pass
STU_0027,Student 0027,Male,2025_T2,JSS2,Literature,30.4,40,35,25,Excellent,Pass
STU_0027,Student 0027,Male,2025_T2,JSS2,Biology,31.9,40,31,22,Excellent,Pass
STU_0027,Student 0027,Male,2025_T2,JSS2,Geography,34.9,40,29,21,Excellent,Pass
STU_0027,Student 0027,Male,2025_T2,JSS2,Physics,34.1,40,32,23,Excellent,Pass
STU_0027,Student 0027,Male,2025_T2,JSS2,Chemistry,34.2,40,26,19,Excellent,Pass
STU_0028,Student 0028,Female,2024_T1,JSS3,Geography,29.6,40,33,26,Good,Pass
STU_0028,Student 0028,Female,2024_T1,JSS3,Computer Science,28.3,40,26,20,Good,Pass
STU_0028,Student 0028,Female,2024_T1,JSS3,Economics,26.5,40,30,23,Good,Pass
STU_0028,Student 0028,Female,2024_T1,JSS3,English Language,27.5,40,28,22,Good,Pass
STU_0028,Student 0028,Female,2024_T1,JSS3,Physics,28.9,40,32,25,Good,Pass
STU_0028,Student 0028,Female,2024_T1,JSS3,Biology,27.9,40,26,20,Good,Pass
STU_0028,Student 0028,Female,2024_T2,JSS3,Economics,30.4,40,34,24,Good,Pass
STU_0028,Student 0028,Female,2024_T2,JSS3,Computer Science,28.1,40,30,22,Good,Pass
STU_0028,Student 0028,Female,2024_T2,JSS3,Chemistry,31.0,40,28,20,Good,Pass
STU_0028,Student 0028,Female,2024_T2,JSS3,Further Mathematics,28.2,40,27,19,Good,Pass
STU_0028,Student 0028,Female,2024_T2,JSS3,English Language,26.1,40,32,23,Good,Pass
STU_0028,Student 0028,Female,2024_T2,JSS3,Physics,27.0,40,33,24,Good,Pass
STU_0028,Student 0028,Female,2025_T1,JSS3,English Language,29.5,40,30,25,Good,Pass
STU_0028,Student 0028,Female,2025_T1,JSS3,Economics,29.2,40,25,20,Good,Pass
STU_0028,Student 0028,Female,2025_T1,JSS3,Literature,29.5,40,25,20,Good,Pass
STU_0028,Student 0028,Female,2025_T1,JSS3,Computer Science,27.5,40,29,24,Good,Pass
STU_0028,Student 0028,Female,2025_T1,JSS3,Further Mathematics,27.0,40,32,26,Good,Pass
STU_0028,Student 0028,Female,2025_T1,JSS3,Biology,32.4,40,34,28,Good,Pass
STU_0028,Student 0028,Female,2025_T2,JSS3,Further Mathematics,31.4,40,30,23,Good,Pass
STU_0028,Student 0028,Female,2025_T2,JSS3,Mathematics,32.2,40,31,24,Good,Pass
STU_0028,Student 0028,Female,2025_T2,JSS3,English Language,30.6,40,30,23,Good,Pass
STU_0028,Student 0028,Female,2025_T2,JSS3,Chemistry,31.1,40,25,19,Good,Pass
STU_0028,Student 0028,Female,2025_T2,JSS3,Literature,32.2,40,31,24,Good,Pass
STU_0028,Student 0028,Female,2025_T2,JSS3,Physics,32.7,40,25,19,Good,Pass
STU_0029,Student 0029,Male,2024_T1,SS2,Computer Science,31.2,40,30,24,Average,Pass
STU_0029,Student 0029,Male,2024_T1,SS2,English Language,24.2,40,33,26,Average,Pass
STU_0029,Student 0029,Male,2024_T1,SS2,Physics,26.5,40,30,24,Average,Pass
STU_0029,Student 0029,Male,2024_T1,SS2,Mathematics,26.9,40,27,21,Average,Pass
STU_0029,Student 0029,Male,2024_T1,SS2,Chemistry,30.3,40,28,22,Average,Pass
STU_0029,Student 0029,Male,2024_T1,SS2,Literature,28.1,40,34,27,Average,Pass
STU_0029,Student 0029,Male,2024_T2,SS2,Geography,28.9,40,27,22,Average,Pass
STU_0029,Student 0029,Male,2024_T2,SS2,Literature,27.0,40,30,24,Average,Pass
STU_0029,Student 0029,Male,2024_T2,SS2,Further Mathematics,30.0,40,34,27,Average,Pass
STU_0029,Student 0029,Male,2024_T2,SS2,English Language,30.2,40,30,24,Average,Pass
STU_0029,Student 0029,Male,2024_T2,SS2,Biology,32.4,40,27,22,Average,Pass
STU_0029,Student 0029,Male,2024_T2,SS2,Computer Science,29.9,40,31,25,Average,Pass
STU_0029,Student 0029,Male,2025_T1,SS2,Geography,32.0,40,32,27,Average,Pass
STU_0029,Student 0029,Male,2025_T1,SS2,Further Mathematics,32.5,40,25,21,Average,Pass
STU_0029,Student 0029,Male,2025_T1,SS2,Literature,30.1,40,30,25,Average,Pass
STU_0029,Student 0029,Male,2025_T1,SS2,Computer Science,35.8,40,30,25,Average,Pass
STU_0029,Student 0029,Male,2025_T1,SS2,Biology,31.6,40,35,29,Average,Pass
STU_0029,Student 0029,Male,2025_T1,SS2,Physics,31.7,40,26,22,Average,Pass
STU_0029,Student 0029,Male,2025_T2,SS2,Mathematics,34.2,40,28,23,Average,Pass
STU_0029,Student 0029,Male,2025_T2,SS2,Literature,37.1,40,25,20,Average,Pass
STU_0029,Student 0029,Male,2025_T2,SS2,Biology,34.3,40,34,28,Average,Pass
STU_0029,Student 0029,Male,2025_T2,SS2,Geography,35.4,40,32,26,Average,Pass
STU_0029,Student 0029,Male,2025_T2,SS2,Further Mathematics,32.9,40,27,22,Average,Pass
STU_0029,Student 0029,Male,2025_T2,SS2,Economics,33.7,40,33,27,Average,Pass
STU_0030,Student 0030,Male,2024_T1,SS2,English Language,40.0,40,27,23,Average,Pass
STU_0030,Student 0030,Male,2024_T1,SS2,Chemistry,35.4,40,31,26,Average,Pass
STU_0030,Student 0030,Male,2024_T1,SS2,Mathematics,33.4,40,28,24,Average,Pass
STU_0030,Student 0030,Male,2024_T1,SS2,Further Mathematics,38.5,40,31,26,Average,Pass
STU_0030,Student 0030,Male,2024_T1,SS2,Physics,34.0,40,33,28,Average,Pass
STU_0030,Student 0030,Male,2024_T1,SS2,Economics,38.5,40,34,29,Average,Pass
STU_0030,Student 0030,Male,2024_T2,SS2,Mathematics,38.7,40,33,31,Average,Pass
STU_0030,Student 0030,Male,2024_T2,SS2,Physics,33.9,40,31,29,Average,Pass
STU_0030,Student 0030,Male,2024_T2,SS2,Chemistry,36.1,40,30,28,Average,Pass
STU_0030,Student 0030,Male,2024_T2,SS2,Biology,39.4,40,27,25,Average,Pass
STU_0030,Student 0030,Male,2024_T2,SS2,Further Mathematics,37.6,40,32,30,Average,Pass
STU_0030,Student 0030,Male,2024_T2,SS2,Literature,35.4,40,33,31,Average,Pass
STU_0030,Student 0030,Male,2025_T1,SS2,Biology,33.4,40,29,25,Average,Pass
STU_0030,Student 0030,Male,2025_T1,SS2,Literature,36.3,40,28,24,Average,Pass
STU_0030,Student 0030,Male,2025_T1,SS2,Chemistry,34.3,40,29,25,Average,Pass
STU_0030,Student 0030,Male,2025_T1,SS2,English Language,32.5,40,29,25,Average,Pass
STU_0030,Student 0030,Male,2025_T1,SS2,Physics,31.2,40,28,24,Average,Pass
STU_0030,Student 0030,Male,2025_T1,SS2,Computer Science,37.4,40,32,28,Average,Pass
STU_0030,Student 0030,Male,2025_T2,SS2,Biology,32.7,40,31,27,Average,Pass
STU_0030,Student 0030,Male,2025_T2,SS2,Computer Science,33.7,40,31,27,Average,Pass
STU_0030,Student 0030,Male,2025_T2,SS2,English Language,34.8,40,30,26,Average,Pass
STU_0030,Student 0030,Male,2025_T2,SS2,Further Mathematics,32.8,40,27,23,Average,Pass
STU_0030,Student 0030,Male,2025_T2,SS2,Geography,32.6,40,29,25,Average,Pass
STU_0030,Student 0030,Male,2025_T2,SS2,Economics,34.1,40,25,21,Average,Pass
STU_0031,Student 0031,Female,2024_T1,SS1,Further Mathematics,37.4,40,34,26,Good,Pass
STU_0031,Student 0031,Female,2024_T1,SS1,Biology,36.4,40,28,22,Good,Pass
STU_0031,Student 0031,Female,2024_T1,SS1,Computer Science,36.9,40,28,22,Good,Pass
STU_0031,Student 0031,Female,2024_T1,SS1,English Language,35.0,40,25,19,Good,Pass
STU_0031,Student 0031,Female,2024_T1,SS1,Mathematics,38.6,40,35,27,Good,Pass
STU_0031,Student 0031,Female,2024_T1,SS1,Literature,36.7,40,33,26,Good,Pass
STU_0031,Student 0031,Female,2024_T2,SS1,Literature,34.0,40,31,22,Good,Pass
STU_0031,Student 0031,Female,2024_T2,SS1,English Language,34.6,40,35,24,Good,Pass
STU_0031,Student 0031,Female,2024_T2,SS1,Physics,35.0,40,32,22,Good,Pass
STU_0031,Student 0031,Female,2024_T2,SS1,Mathematics,36.1,40,32,22,Good,Pass
STU_0031,Student 0031,Female,2024_T2,SS1,Biology,33.2,40,35,24,Good,Pass
STU_0031,Student 0031,Female,2024_T2,SS1,Further Mathematics,33.1,40,28,19,Good,Pass
STU_0031,Student 0031,Female,2025_T1,SS1,Mathematics,35.5,40,27,19,Good,Pass
STU_0031,Student 0031,Female,2025_T1,SS1,English Language,40.0,40,31,22,Good,Pass
STU_0031,Student 0031,Female,2025_T1,SS1,Chemistry,34.3,40,27,19,Good,Pass
STU_0031,Student 0031,Female,2025_T1,SS1,Biology,39.1,40,25,17,Good,Pass
STU_0031,Student 0031,Female,2025_T1,SS1,Geography,36.4,40,31,22,Good,Pass
STU_0031,Student 0031,Female,2025_T1,SS1,Computer Science,35.1,40,32,23,Good,Pass
STU_0031,Student 0031,Female,2025_T2,SS1,Biology,33.0,40,26,20,Good,Pass
STU_0031,Student 0031,Female,2025_T2,SS1,Mathematics,31.5,40,30,23,Good,Pass
STU_0031,Student 0031,Female,2025_T2,SS1,Further Mathematics,34.7,40,29,23,Good,Pass
STU_0031,Student 0031,Female,2025_T2,SS1,Physics,36.7,40,32,25,Good,Pass
STU_0031,Student 0031,Female,2025_T2,SS1,Computer Science,33.7,40,35,27,Good,Pass
STU_0031,Student 0031,Female,2025_T2,SS1,Geography,30.4,40,33,26,Good,Pass
STU_0032,Student 0032,Male,2024_T1,JSS2,Literature,33.6,40,29,18,Average,Pass
STU_0032,Student 0032,Male,2024_T1,JSS2,Biology,35.6,40,34,21,Average,Pass
STU_0032,Student 0032,Male,2024_T1,JSS2,Physics,35.6,40,35,22,Average,Pass
STU_0032,Student 0032,Male,2024_T1,JSS2,Mathematics,39.8,40,28,17,Average,Pass
STU_0032,Student 0032,Male,2024_T1,JSS2,Geography,40.0,40,27,17,Average,Pass
STU_0032,Student 0032,Male,2024_T1,JSS2,Computer Science,38.7,40,34,21,Average,Pass
STU_0032,Student 0032,Male,2024_T2,JSS2,Further Mathematics,40.0,40,27,20,Excellent,Pass
STU_0032,Student 0032,Male,2024_T2,JSS2,Geography,37.4,40,27,20,Excellent,Pass
STU_0032,Student 0032,Male,2024_T2,JSS2,English Language,38.7,40,32,24,Excellent,Pass
STU_0032,Student 0032,Male,2024_T2,JSS2,Chemistry,40.0,40,30,22,Excellent,Pass
STU_0032,Student 0032,Male,2024_T2,JSS2,Computer Science,39.2,40,28,21,Excellent,Pass
STU_0032,Student 0032,Male,2024_T2,JSS2,Mathematics,36.7,40,25,18,Excellent,Pass
STU_0032,Student 0032,Male,2025_T1,JSS2,Geography,34.0,40,28,18,Excellent,Pass
STU_0032,Student 0032,Male,2025_T1,JSS2,Biology,35.3,40,25,16,Excellent,Pass
STU_0032,Student 0032,Male,2025_T1,JSS2,Mathematics,38.5,40,35,22,Excellent,Pass
STU_0032,Student 0032,Male,2025_T1,JSS2,Physics,33.4,40,26,16,Excellent,Pass
STU_0032,Student 0032,Male,2025_T1,JSS2,Computer Science,37.9,40,32,20,Excellent,Pass
STU_0032,Student 0032,Male,2025_T1,JSS2,Economics,35.0,40,29,18,Excellent,Pass
STU_0032,Student 0032,Male,2025_T2,JSS2,Biology,34.1,40,28,20,Excellent,Pass
STU_0032,Student 0032,Male,2025_T2,JSS2,English Language,38.6,40,27,19,Excellent,Pass
STU_0032,Student 0032,Male,2025_T2,JSS2,Computer Science,33.9,40,32,23,Excellent,Pass
STU_0032,Student 0032,Male,2025_T2,JSS2,Physics,35.1,40,27,19,Excellent,Pass
STU_0032,Student 0032,Male,2025_T2,JSS2,Literature,35.5,40,32,23,Excellent,Pass
STU_0032,Student 0032,Male,2025_T2,JSS2,Further Mathematics,33.9,40,34,24,Excellent,Pass
STU_0033,Student 0033,Female,2024_T1,SS2,Computer Science,37.9,40,26,25,Excellent,Pass
STU_0033,Student 0033,Female,2024_T1,SS2,English Language,34.5,40,34,33,Excellent,Pass
STU_0033,Student 0033,Female,2024_T1,SS2,Literature,36.8,40,26,25,Excellent,Pass
STU_0033,Student 0033,Female,2024_T1,SS2,Biology,40.0,40,25,24,Excellent,Pass
STU_0033,Student 0033,Female,2024_T1,SS2,Geography,35.6,40,33,32,Excellent,Pass
STU_0033,Student 0033,Female,2024_T1,SS2,Physics,34.8,40,33,32,Excellent,Pass
STU_0033,Student 0033,Female,2024_T2,SS2,Further Mathematics,34.8,40,32,29,Excellent,Pass
STU_0033,Student 0033,Female,2024_T2,SS2,Literature,33.0,40,26,24,Excellent,Pass
STU_0033,Student 0033,Female,2024_T2,SS2,English Language,31.5,40,33,30,Excellent,Pass
STU_0033,Student 0033,Female,2024_T2,SS2,Geography,32.8,40,32,29,Excellent,Pass
STU_0033,Student 0033,Female,2024_T2,SS2,Computer Science,35.1,40,25,23,Excellent,Pass
STU_0033,Student 0033,Female,2024_T2,SS2,Biology,36.2,40,32,29,Excellent,Pass
STU_0033,Student 0033,Female,2025_T1,SS2,Further Mathematics,32.8,40,29,26,Excellent,Pass
STU_0033,Student 0033,Female,2025_T1,SS2,Literature,28.0,40,25,22,Excellent,Pass
STU_0033,Student 0033,Female,2025_T1,SS2,Biology,34.3,40,28,25,Excellent,Pass
STU_0033,Student 0033,Female,2025_T1,SS2,Geography,32.9,40,34,30,Excellent,Pass
STU_0033,Student 0033,Female,2025_T1,SS2,Mathematics,29.7,40,26,23,Excellent,Pass
STU_0033,Student 0033,Female,2025_T1,SS2,Chemistry,34.4,40,25,22,Excellent,Pass
STU_0033,Student 0033,Female,2025_T2,SS2,Mathematics,35.1,40,27,25,Excellent,Pass
STU_0033,Student 0033,Female,2025_T2,SS2,English Language,35.5,40,27,25,Excellent,Pass
STU_0033,Student 0033,Female,2025_T2,SS2,Literature,31.3,40,35,33,Excellent,Pass
STU_0033,Student 0033,Female,2025_T2,SS2,Computer Science,33.1,40,35,33,Excellent,Pass
STU_0033,Student 0033,Female,2025_T2,SS2,Physics,35.0,40,31,29,Excellent,Pass
STU_0033,Student 0033,Female,2025_T2,SS2,Chemistry,32.5,40,30,28,Excellent,Pass
STU_0034,Student 0034,Female,2024_T1,SS3,Further Mathematics,31.9,40,31,29,Good,Pass
STU_0034,Student 0034,Female,2024_T1,SS3,Physics,31.4,40,33,31,Good,Pass
STU_0034,Student 0034,Female,2024_T1,SS3,Geography,29.4,40,27,25,Good,Pass
STU_0034,Student 0034,Female,2024_T1,SS3,Mathematics,28.9,40,28,26,Good,Pass
STU_0034,Student 0034,Female,2024_T1,SS3,English Language,32.0,40,25,23,Good,Pass
STU_0034,Student 0034,Female,2024_T1,SS3,Biology,26.4,40,25,23,Good,Pass
STU_0034,Student 0034,Female,2024_T2,SS3,Economics,35.9,40,32,28,Good,Pass
STU_0034,Student 0034,Female,2024_T2,SS3,Further Mathematics,34.7,40,30,27,Good,Pass
STU_0034,Student 0034,Female,2024_T2,SS3,Computer Science,34.3,40,27,24,Good,Pass
STU_0034,Student 0034,Female,2024_T2,SS3,Literature,33.4,40,29,26,Good,Pass
STU_0034,Student 0034,Female,2024_T2,SS3,English Language,33.7,40,28,25,Good,Pass
STU_0034,Student 0034,Female,2024_T2,SS3,Geography,34.9,40,26,23,Good,Pass
STU_0034,Student 0034,Female,2025_T1,SS3,Mathematics,29.7,40,25,23,Good,Pass
STU_0034,Student 0034,Female,2025_T1,SS3,Chemistry,28.4,40,32,29,Good,Pass
STU_0034,Student 0034,Female,2025_T1,SS3,Further Mathematics,30.8,40,34,31,Good,Pass
STU_0034,Student 0034,Female,2025_T1,SS3,Computer Science,28.7,40,35,32,Good,Pass
STU_0034,Student 0034,Female,2025_T1,SS3,Economics,29.6,40,25,23,Good,Pass
STU_0034,Student 0034,Female,2025_T1,SS3,Biology,28.2,40,28,26,Good,Pass
STU_0034,Student 0034,Female,2025_T2,SS3,Chemistry,33.5,40,34,30,Good,Pass
STU_0034,Student 0034,Female,2025_T2,SS3,Mathematics,35.1,40,30,26,Good,Pass
STU_0034,Student 0034,Female,2025_T2,SS3,Physics,37.0,40,34,30,Good,Pass
STU_0034,Student 0034,Female,2025_T2,SS3,Biology,32.4,40,34,30,Good,Pass
STU_0034,Student 0034,Female,2025_T2,SS3,Literature,33.4,40,35,31,Good,Pass
STU_0034,Student 0034,Female,2025_T2,SS3,English Language,34.2,40,30,26,Good,Pass
STU_0035,Student 0035,Female,2024_T1,SS3,Computer Science,28.5,40,30,19,Poor,Pass
STU_0035,Student 0035,Female,2024_T1,SS3,Physics,29.1,40,35,23,Poor,Pass
STU_0035,Student 0035,Female,2024_T1,SS3,Economics,27.8,40,35,23,Poor,Pass
STU_0035,Student 0035,Female,2024_T1,SS3,Biology,33.9,40,31,20,Poor,Pass
STU_0035,Student 0035,Female,2024_T1,SS3,Chemistry,29.8,40,33,21,Poor,Pass
STU_0035,Student 0035,Female,2024_T1,SS3,Mathematics,29.6,40,30,19,Poor,Pass
STU_0035,Student 0035,Female,2024_T2,SS3,Physics,29.3,40,27,18,Poor,Pass
STU_0035,Student 0035,Female,2024_T2,SS3,Further Mathematics,31.1,40,32,21,Poor,Pass
STU_0035,Student 0035,Female,2024_T2,SS3,Literature,33.8,40,25,17,Poor,Pass
STU_0035,Student 0035,Female,2024_T2,SS3,English Language,32.6,40,33,22,Poor,Pass
STU_0035,Student 0035,Female,2024_T2,SS3,Economics,31.8,40,31,21,Poor,Pass
STU_0035,Student 0035,Female,2024_T2,SS3,Computer Science,32.1,40,31,21,Poor,Pass
STU_0035,Student 0035,Female,2025_T1,SS3,Chemistry,30.9,40,33,21,Poor,Pass
STU_0035,Student 0035,Female,2025_T1,SS3,Geography,28.6,40,28,17,Poor,Pass
STU_0035,Student 0035,Female,2025_T1,SS3,English Language,33.2,40,25,15,Poor,Pass
STU_0035,Student 0035,Female,2025_T1,SS3,Computer Science,26.4,40,29,18,Poor,Pass
STU_0035,Student 0035,Female,2025_T1,SS3,Physics,33.2,40,31,19,Poor,Pass
STU_0035,Student 0035,Female,2025_T1,SS3,Mathematics,28.6,40,35,22,Poor,Pass
STU_0035,Student 0035,Female,2025_T2,SS3,Literature,32.6,40,28,17,Average,Pass
STU_0035,Student 0035,Female,2025_T2,SS3,Chemistry,30.4,40,26,16,Average,Pass
STU_0035,Student 0035,Female,2025_T2,SS3,Geography,30.1,40,32,19,Average,Pass
STU_0035,Student 0035,Female,2025_T2,SS3,Physics,34.1,40,28,17,Average,Pass
STU_0035,Student 0035,Female,2025_T2,SS3,Mathematics,33.3,40,34,21,Average,Pass
STU_0035,Student 0035,Female,2025_T2,SS3,English Language,32.9,40,28,17,Average,Pass
STU_0036,Student 0036,Male,2024_T1,JSS2,Biology,30.5,40,30,22,Good,Pass
STU_0036,Student 0036,Male,2024_T1,JSS2,Geography,27.9,40,28,21,Good,Pass
STU_0036,Student 0036,Male,2024_T1,JSS2,Literature,27.3,40,30,22,Good,Pass
STU_0036,Student 0036,Male,2024_T1,JSS2,Chemistry,28.7,40,30,22,Good,Pass
STU_0036,Student 0036,Male,2024_T1,JSS2,Mathematics,30.2,40,31,23,Good,Pass
STU_0036,Student 0036,Male,2024_T1,JSS2,Economics,30.9,40,25,18,Good,Pass
STU_0036,Student 0036,Male,2024_T2,JSS2,Further Mathematics,32.5,40,28,19,Good,Pass
STU_0036,Student 0036,Male,2024_T2,JSS2,Economics,31.0,40,31,21,Good,Pass
STU_0036,Student 0036,Male,2024_T2,JSS2,Biology,28.8,40,34,23,Good,Pass
STU_0036,Student 0036,Male,2024_T2,JSS2,English Language,31.8,40,28,19,Good,Pass
STU_0036,Student 0036,Male,2024_T2,JSS2,Computer Science,31.5,40,32,22,Good,Pass
STU_0036,Student 0036,Male,2024_T2,JSS2,Physics,32.0,40,33,23,Good,Pass
STU_0036,Student 0036,Male,2025_T1,JSS2,Literature,32.1,40,27,20,Good,Pass
STU_0036,Student 0036,Male,2025_T1,JSS2,Computer Science,32.7,40,27,20,Good,Pass
STU_0036,Student 0036,Male,2025_T1,JSS2,Further Mathematics,31.1,40,33,25,Good,Pass
STU_0036,Student 0036,Male,2025_T1,JSS2,English Language,33.5,40,32,24,Good,Pass
STU_0036,Student 0036,Male,2025_T1,JSS2,Geography,27.0,40,27,20,Good,Pass
STU_0036,Student 0036,Male,2025_T1,JSS2,Physics,30.3,40,33,25,Good,Pass
STU_0036,Student 0036,Male,2025_T2,JSS2,English Language,34.0,40,26,21,Good,Pass
STU_0036,Student 0036,Male,2025_T2,JSS2,Mathematics,34.8,40,27,22,Good,Pass
STU_0036,Student 0036,Male,2025_T2,JSS2,Further Mathematics,34.4,40,25,20,Good,Pass
STU_0036,Student 0036,Male,2025_T2,JSS2,Chemistry,34.8,40,28,22,Good,Pass
STU_0036,Student 0036,Male,2025_T2,JSS2,Computer Science,31.5,40,33,27,Good,Pass
STU_0036,Student 0036,Male,2025_T2,JSS2,Geography,32.3,40,32,26,Good,Pass
STU_0037,Student 0037,Female,2024_T1,SS3,Mathematics,37.4,40,33,28,Excellent,Pass
STU_0037,Student 0037,Female,2024_T1,SS3,Computer Science,36.2,40,35,30,Excellent,Pass
STU_0037,Student 0037,Female,2024_T1,SS3,Biology,36.6,40,31,27,Excellent,Pass
STU_0037,Student 0037,Female,2024_T1,SS3,Literature,38.3,40,27,23,Excellent,Pass
STU_0037,Student 0037,Female,2024_T1,SS3,Physics,34.5,40,26,22,Excellent,Pass
STU_0037,Student 0037,Female,2024_T1,SS3,Further Mathematics,38.6,40,26,22,Excellent,Pass
STU_0037,Student 0037,Female,2024_T2,SS3,Biology,34.1,40,30,24,Excellent,Pass
STU_0037,Student 0037,Female,2024_T2,SS3,Geography,34.5,40,31,25,Excellent,Pass
STU_0037,Student 0037,Female,2024_T2,SS3,Computer Science,32.5,40,32,25,Excellent,Pass
STU_0037,Student 0037,Female,2024_T2,SS3,Economics,36.3,40,34,27,Excellent,Pass
STU_0037,Student 0037,Female,2024_T2,SS3,Chemistry,34.7,40,28,22,Excellent,Pass
STU_0037,Student 0037,Female,2024_T2,SS3,Mathematics,28.9,40,28,22,Excellent,Pass
STU_0037,Student 0037,Female,2025_T1,SS3,English Language,31.7,40,25,22,Poor,Pass
STU_0037,Student 0037,Female,2025_T1,SS3,Economics,34.0,40,35,31,Poor,Pass
STU_0037,Student 0037,Female,2025_T1,SS3,Further Mathematics,32.7,40,25,22,Poor,Pass
STU_0037,Student 0037,Female,2025_T1,SS3,Chemistry,36.2,40,27,24,Poor,Pass
STU_0037,Student 0037,Female,2025_T1,SS3,Biology,36.3,40,26,23,Poor,Pass
STU_0037,Student 0037,Female,2025_T1,SS3,Literature,33.1,40,32,28,Poor,Pass
STU_0037,Student 0037,Female,2025_T2,SS3,English Language,35.8,40,32,27,Excellent,Pass
STU_0037,Student 0037,Female,2025_T2,SS3,Further Mathematics,40.0,40,29,25,Excellent,Pass
STU_0037,Student 0037,Female,2025_T2,SS3,Mathematics,36.5,40,25,21,Excellent,Pass
STU_0037,Student 0037,Female,2025_T2,SS3,Computer Science,36.3,40,26,22,Excellent,Pass
STU_0037,Student 0037,Female,2025_T2,SS3,Economics,35.0,40,35,30,Excellent,Pass
STU_0037,Student 0037,Female,2025_T2,SS3,Biology,34.8,40,29,25,Excellent,Pass
STU_0038,Student 0038,Male,2024_T1,JSS3,English Language,29.5,40,31,19,Excellent,Pass
STU_0038,Student 0038,Male,2024_T1,JSS3,Biology,29.9,40,35,21,Excellent,Pass
STU_0038,Student 0038,Male,2024_T1,JSS3,Physics,27.9,40,33,20,Excellent,Pass
STU_0038,Student 0038,Male,2024_T1,JSS3,Further Mathematics,27.7,40,30,18,Excellent,Pass
STU_0038,Student 0038,Male,2024_T1,JSS3,Computer Science,30.9,40,31,19,Excellent,Pass
STU_0038,Student 0038,Male,2024_T1,JSS3,Economics,30.1,40,27,16,Excellent,Pass
STU_0038,Student 0038,Male,2024_T2,JSS3,Mathematics,36.0,40,34,23,Good,Pass
STU_0038,Student 0038,Male,2024_T2,JSS3,English Language,31.6,40,34,23,Good,Pass
STU_0038,Student 0038,Male,2024_T2,JSS3,Economics,35.1,40,34,23,Good,Pass
